persona_id,age_group_name,country,date,state,staying_days,prev_state
5,25_to_64,Angola,2021-04-19,S,4,S
6,25_to_64,Angola,2021-04-19,S,10,S
7,25_to_64,Angola,2021-04-19,M,13,M
8,25_to_64,Angola,2021-04-19,M,12,M
9,25_to_64,Angola,2021-04-19,M,12,M
0,less_5,Angola,2021-04-20,I,0,H
1,less_5,Angola,2021-04-20,S,8,S
2,less_5,Angola,2021-04-20,I,1,I
3,less_5,Angola,2021-04-20,H,0,H
4,less_5,Angola,2021-04-20,H,0,H
0,5_to_14,Angola,2021-04-20,S,9,S
1,5_to_14,Angola,2021-04-20,S,5,S
2,5_to_14,Angola,2021-04-20,I,4,I
3,5_to_14,Angola,2021-04-20,S,11,S
4,5_to_14,Angola,2021-04-20,M,3,M
5,5_to_14,Angola,2021-04-20,S,5,S
6,5_to_14,Angola,2021-04-20,S,13,S
7,5_to_14,Angola,2021-04-20,M,14,M
8,5_to_14,Angola,2021-04-20,I,0,H
0,15_to_24,Angola,2021-04-20,S,11,S
1,15_to_24,Angola,2021-04-20,S,8,S
2,15_to_24,Angola,2021-04-20,S,13,S
3,15_to_24,Angola,2021-04-20,M,5,M
4,15_to_24,Angola,2021-04-20,M,11,M
5,15_to_24,Angola,2021-04-20,S,14,S
0,25_to_64,Angola,2021-04-20,M,12,M
1,25_to_64,Angola,2021-04-20,S,14,S
2,25_to_64,Angola,2021-04-20,M,13,M
3,25_to_64,Angola,2021-04-20,M,11,M
4,25_to_64,Angola,2021-04-20,S,14,S
5,25_to_64,Angola,2021-04-20,S,5,S
6,25_to_64,Angola,2021-04-20,S,11,S
7,25_to_64,Angola,2021-04-20,M,14,M
8,25_to_64,Angola,2021-04-20,M,13,M
9,25_to_64,Angola,2021-04-20,M,13,M
0,less_5,Angola,2021-04-21,I,1,I
1,less_5,Angola,2021-04-21,S,9,S
2,less_5,Angola,2021-04-21,I,2,I
3,less_5,Angola,2021-04-21,H,0,H
4,less_5,Angola,2021-04-21,H,0,H
0,5_to_14,Angola,2021-04-21,S,10,S
1,5_to_14,Angola,2021-04-21,S,6,S
2,5_to_14,Angola,2021-04-21,M,0,I
3,5_to_14,Angola,2021-04-21,S,12,S
4,5_to_14,Angola,2021-04-21,M,4,M
5,5_to_14,Angola,2021-04-21,S,6,S
6,5_to_14,Angola,2021-04-21,S,14,S
7,5_to_14,Angola,2021-04-21,M,15,M
8,5_to_14,Angola,2021-04-21,I,1,I
0,15_to_24,Angola,2021-04-21,S,12,S
1,15_to_24,Angola,2021-04-21,S,9,S
2,15_to_24,Angola,2021-04-21,S,14,S
3,15_to_24,Angola,2021-04-21,M,6,M
4,15_to_24,Angola,2021-04-21,M,12,M
5,15_to_24,Angola,2021-04-21,M,0,S
0,25_to_64,Angola,2021-04-21,M,13,M
1,25_to_64,Angola,2021-04-21,M,0,S
2,25_to_64,Angola,2021-04-21,M,14,M
3,25_to_64,Angola,2021-04-21,M,12,M
4,25_to_64,Angola,2021-04-21,D,0,S
5,25_to_64,Angola,2021-04-21,S,6,S
6,25_to_64,Angola,2021-04-21,S,12,S
7,25_to_64,Angola,2021-04-21,M,15,M
8,25_to_64,Angola,2021-04-21,M,14,M
9,25_to_64,Angola,2021-04-21,M,14,M
0,less_5,Angola,2021-04-22,I,2,I
1,less_5,Angola,2021-04-22,S,10,S
2,less_5,Angola,2021-04-22,I,3,I
3,less_5,Angola,2021-04-22,H,0,H
4,less_5,Angola,2021-04-22,H,0,H
0,5_to_14,Angola,2021-04-22,S,11,S
1,5_to_14,Angola,2021-04-22,S,7,S
2,5_to_14,Angola,2021-04-22,M,1,M
3,5_to_14,Angola,2021-04-22,S,13,S
4,5_to_14,Angola,2021-04-22,M,5,M
5,5_to_14,Angola,2021-04-22,S,7,S
6,5_to_14,Angola,2021-04-22,M,0,S
7,5_to_14,Angola,2021-04-22,M,16,M
8,5_to_14,Angola,2021-04-22,I,2,I
0,15_to_24,Angola,2021-04-22,S,13,S
1,15_to_24,Angola,2021-04-22,S,10,S
2,15_to_24,Angola,2021-04-22,M,0,S
3,15_to_24,Angola,2021-04-22,M,7,M
4,15_to_24,Angola,2021-04-22,M,13,M
5,15_to_24,Angola,2021-04-22,M,1,M
0,25_to_64,Angola,2021-04-22,M,14,M
1,25_to_64,Angola,2021-04-22,M,1,M
2,25_to_64,Angola,2021-04-22,M,15,M
3,25_to_64,Angola,2021-04-22,M,13,M
4,25_to_64,Angola,2021-04-22,D,0,D
5,25_to_64,Angola,2021-04-22,S,7,S
6,25_to_64,Angola,2021-04-22,S,13,S
7,25_to_64,Angola,2021-04-22,M,16,M
8,25_to_64,Angola,2021-04-22,M,15,M
9,25_to_64,Angola,2021-04-22,M,15,M
0,less_5,Angola,2021-04-23,I,3,I
1,less_5,Angola,2021-04-23,S,11,S
2,less_5,Angola,2021-04-23,I,4,I
3,less_5,Angola,2021-04-23,H,0,H
4,less_5,Angola,2021-04-23,H,0,H
0,5_to_14,Angola,2021-04-23,S,12,S
1,5_to_14,Angola,2021-04-23,S,8,S
2,5_to_14,Angola,2021-04-23,M,2,M
3,5_to_14,Angola,2021-04-23,S,14,S
4,5_to_14,Angola,2021-04-23,M,6,M
5,5_to_14,Angola,2021-04-23,S,8,S
6,5_to_14,Angola,2021-04-23,M,1,M
7,5_to_14,Angola,2021-04-23,M,17,M
8,5_to_14,Angola,2021-04-23,I,3,I
0,15_to_24,Angola,2021-04-23,S,14,S
1,15_to_24,Angola,2021-04-23,S,11,S
2,15_to_24,Angola,2021-04-23,M,1,M
3,15_to_24,Angola,2021-04-23,M,8,M
4,15_to_24,Angola,2021-04-23,M,14,M
5,15_to_24,Angola,2021-04-23,M,2,M
0,25_to_64,Angola,2021-04-23,M,15,M
1,25_to_64,Angola,2021-04-23,M,2,M
2,25_to_64,Angola,2021-04-23,M,16,M
3,25_to_64,Angola,2021-04-23,M,14,M
4,25_to_64,Angola,2021-04-23,D,0,D
5,25_to_64,Angola,2021-04-23,S,8,S
6,25_to_64,Angola,2021-04-23,S,14,S
7,25_to_64,Angola,2021-04-23,M,17,M
8,25_to_64,Angola,2021-04-23,M,16,M
9,25_to_64,Angola,2021-04-23,M,16,M
0,less_5,Angola,2021-04-24,I,4,I
1,less_5,Angola,2021-04-24,S,12,S
2,less_5,Angola,2021-04-24,M,0,I
3,less_5,Angola,2021-04-24,H,0,H
4,less_5,Angola,2021-04-24,H,0,H
0,5_to_14,Angola,2021-04-24,S,13,S
1,5_to_14,Angola,2021-04-24,S,9,S
2,5_to_14,Angola,2021-04-24,M,3,M
3,5_to_14,Angola,2021-04-24,M,0,S
4,5_to_14,Angola,2021-04-24,M,7,M
5,5_to_14,Angola,2021-04-24,S,9,S
6,5_to_14,Angola,2021-04-24,M,2,M
7,5_to_14,Angola,2021-04-24,M,18,M
8,5_to_14,Angola,2021-04-24,I,4,I
0,15_to_24,Angola,2021-04-24,M,0,S
1,15_to_24,Angola,2021-04-24,S,12,S
2,15_to_24,Angola,2021-04-24,M,2,M
3,15_to_24,Angola,2021-04-24,M,9,M
4,15_to_24,Angola,2021-04-24,M,15,M
5,15_to_24,Angola,2021-04-24,M,3,M
0,25_to_64,Angola,2021-04-24,M,16,M
1,25_to_64,Angola,2021-04-24,M,3,M
2,25_to_64,Angola,2021-04-24,M,17,M
3,25_to_64,Angola,2021-04-24,M,15,M
4,25_to_64,Angola,2021-04-24,D,0,D
5,25_to_64,Angola,2021-04-24,S,9,S
6,25_to_64,Angola,2021-04-24,M,0,S
7,25_to_64,Angola,2021-04-24,M,18,M
8,25_to_64,Angola,2021-04-24,M,17,M
9,25_to_64,Angola,2021-04-24,M,17,M
0,less_5,Angola,2021-04-25,S,0,I
1,less_5,Angola,2021-04-25,S,13,S
2,less_5,Angola,2021-04-25,M,1,M
3,less_5,Angola,2021-04-25,H,0,H
4,less_5,Angola,2021-04-25,H,0,H
0,5_to_14,Angola,2021-04-25,S,14,S
1,5_to_14,Angola,2021-04-25,S,10,S
2,5_to_14,Angola,2021-04-25,M,4,M
3,5_to_14,Angola,2021-04-25,M,1,M
4,5_to_14,Angola,2021-04-25,M,8,M
5,5_to_14,Angola,2021-04-25,S,10,S
6,5_to_14,Angola,2021-04-25,M,3,M
7,5_to_14,Angola,2021-04-25,M,19,M
8,5_to_14,Angola,2021-04-25,S,0,I
0,15_to_24,Angola,2021-04-25,M,1,M
1,15_to_24,Angola,2021-04-25,S,13,S
2,15_to_24,Angola,2021-04-25,M,3,M
3,15_to_24,Angola,2021-04-25,M,10,M
4,15_to_24,Angola,2021-04-25,M,16,M
5,15_to_24,Angola,2021-04-25,M,4,M
0,25_to_64,Angola,2021-04-25,M,17,M
1,25_to_64,Angola,2021-04-25,M,4,M
2,25_to_64,Angola,2021-04-25,M,18,M
3,25_to_64,Angola,2021-04-25,M,16,M
4,25_to_64,Angola,2021-04-25,D,0,D
5,25_to_64,Angola,2021-04-25,S,10,S
6,25_to_64,Angola,2021-04-25,M,1,M
7,25_to_64,Angola,2021-04-25,M,19,M
8,25_to_64,Angola,2021-04-25,M,18,M
9,25_to_64,Angola,2021-04-25,M,18,M
0,less_5,Angola,2021-04-26,S,1,S
1,less_5,Angola,2021-04-26,S,14,S
2,less_5,Angola,2021-04-26,M,2,M
3,less_5,Angola,2021-04-26,I,0,H
4,less_5,Angola,2021-04-26,H,0,H
0,5_to_14,Angola,2021-04-26,M,0,S
1,5_to_14,Angola,2021-04-26,S,11,S
2,5_to_14,Angola,2021-04-26,M,5,M
3,5_to_14,Angola,2021-04-26,M,2,M
4,5_to_14,Angola,2021-04-26,M,9,M
5,5_to_14,Angola,2021-04-26,S,11,S
6,5_to_14,Angola,2021-04-26,M,4,M
7,5_to_14,Angola,2021-04-26,M,20,M
8,5_to_14,Angola,2021-04-26,S,1,S
0,15_to_24,Angola,2021-04-26,M,2,M
1,15_to_24,Angola,2021-04-26,S,14,S
2,15_to_24,Angola,2021-04-26,M,4,M
3,15_to_24,Angola,2021-04-26,M,11,M
4,15_to_24,Angola,2021-04-26,M,17,M
5,15_to_24,Angola,2021-04-26,M,5,M
0,25_to_64,Angola,2021-04-26,M,18,M
1,25_to_64,Angola,2021-04-26,M,5,M
2,25_to_64,Angola,2021-04-26,M,19,M
3,25_to_64,Angola,2021-04-26,M,17,M
4,25_to_64,Angola,2021-04-26,D,0,D
5,25_to_64,Angola,2021-04-26,S,11,S
6,25_to_64,Angola,2021-04-26,M,2,M
7,25_to_64,Angola,2021-04-26,M,20,M
8,25_to_64,Angola,2021-04-26,M,19,M
9,25_to_64,Angola,2021-04-26,M,19,M
0,less_5,Angola,2021-04-27,S,2,S
1,less_5,Angola,2021-04-27,M,0,S
2,less_5,Angola,2021-04-27,M,3,M
3,less_5,Angola,2021-04-27,I,1,I
4,less_5,Angola,2021-04-27,H,0,H
0,5_to_14,Angola,2021-04-27,M,1,M
1,5_to_14,Angola,2021-04-27,S,12,S
2,5_to_14,Angola,2021-04-27,M,6,M
3,5_to_14,Angola,2021-04-27,M,3,M
4,5_to_14,Angola,2021-04-27,M,10,M
5,5_to_14,Angola,2021-04-27,S,12,S
6,5_to_14,Angola,2021-04-27,M,5,M
7,5_to_14,Angola,2021-04-27,M,21,M
8,5_to_14,Angola,2021-04-27,S,2,S
0,15_to_24,Angola,2021-04-27,M,3,M
1,15_to_24,Angola,2021-04-27,M,0,S
2,15_to_24,Angola,2021-04-27,M,5,M
3,15_to_24,Angola,2021-04-27,M,12,M
4,15_to_24,Angola,2021-04-27,M,18,M
5,15_to_24,Angola,2021-04-27,M,6,M
0,25_to_64,Angola,2021-04-27,M,19,M
1,25_to_64,Angola,2021-04-27,M,6,M
2,25_to_64,Angola,2021-04-27,M,20,M
3,25_to_64,Angola,2021-04-27,M,18,M
4,25_to_64,Angola,2021-04-27,D,0,D
5,25_to_64,Angola,2021-04-27,S,12,S
6,25_to_64,Angola,2021-04-27,M,3,M
7,25_to_64,Angola,2021-04-27,M,21,M
8,25_to_64,Angola,2021-04-27,M,20,M
9,25_to_64,Angola,2021-04-27,M,20,M
0,less_5,Angola,2021-04-28,S,3,S
1,less_5,Angola,2021-04-28,M,1,M
2,less_5,Angola,2021-04-28,M,4,M
3,less_5,Angola,2021-04-28,I,2,I
4,less_5,Angola,2021-04-28,H,0,H
0,5_to_14,Angola,2021-04-28,M,2,M
1,5_to_14,Angola,2021-04-28,S,13,S
2,5_to_14,Angola,2021-04-28,M,7,M
3,5_to_14,Angola,2021-04-28,M,4,M
4,5_to_14,Angola,2021-04-28,M,11,M
5,5_to_14,Angola,2021-04-28,S,13,S
6,5_to_14,Angola,2021-04-28,M,6,M
7,5_to_14,Angola,2021-04-28,M,22,M
8,5_to_14,Angola,2021-04-28,S,3,S
0,15_to_24,Angola,2021-04-28,M,4,M
1,15_to_24,Angola,2021-04-28,M,1,M
2,15_to_24,Angola,2021-04-28,M,6,M
3,15_to_24,Angola,2021-04-28,M,13,M
4,15_to_24,Angola,2021-04-28,M,19,M
5,15_to_24,Angola,2021-04-28,M,7,M
0,25_to_64,Angola,2021-04-28,M,20,M
1,25_to_64,Angola,2021-04-28,M,7,M
2,25_to_64,Angola,2021-04-28,M,21,M
3,25_to_64,Angola,2021-04-28,M,19,M
4,25_to_64,Angola,2021-04-28,D,0,D
5,25_to_64,Angola,2021-04-28,S,13,S
6,25_to_64,Angola,2021-04-28,M,4,M
7,25_to_64,Angola,2021-04-28,M,22,M
8,25_to_64,Angola,2021-04-28,M,21,M
9,25_to_64,Angola,2021-04-28,M,21,M
0,less_5,Angola,2021-04-29,S,4,S
1,less_5,Angola,2021-04-29,M,2,M
2,less_5,Angola,2021-04-29,M,5,M
3,less_5,Angola,2021-04-29,I,3,I
4,less_5,Angola,2021-04-29,H,0,H
0,5_to_14,Angola,2021-04-29,M,3,M
1,5_to_14,Angola,2021-04-29,S,14,S
2,5_to_14,Angola,2021-04-29,M,8,M
3,5_to_14,Angola,2021-04-29,M,5,M
4,5_to_14,Angola,2021-04-29,M,12,M
5,5_to_14,Angola,2021-04-29,S,14,S
6,5_to_14,Angola,2021-04-29,M,7,M
7,5_to_14,Angola,2021-04-29,M,23,M
8,5_to_14,Angola,2021-04-29,S,4,S
0,15_to_24,Angola,2021-04-29,M,5,M
1,15_to_24,Angola,2021-04-29,M,2,M
2,15_to_24,Angola,2021-04-29,M,7,M
3,15_to_24,Angola,2021-04-29,M,14,M
4,15_to_24,Angola,2021-04-29,M,20,M
5,15_to_24,Angola,2021-04-29,M,8,M
0,25_to_64,Angola,2021-04-29,M,21,M
1,25_to_64,Angola,2021-04-29,M,8,M
2,25_to_64,Angola,2021-04-29,M,22,M
3,25_to_64,Angola,2021-04-29,M,20,M
4,25_to_64,Angola,2021-04-29,D,0,D
5,25_to_64,Angola,2021-04-29,S,14,S
6,25_to_64,Angola,2021-04-29,M,5,M
7,25_to_64,Angola,2021-04-29,M,23,M
8,25_to_64,Angola,2021-04-29,M,22,M
9,25_to_64,Angola,2021-04-29,M,22,M
0,less_5,Angola,2021-04-30,S,5,S
1,less_5,Angola,2021-04-30,M,3,M
2,less_5,Angola,2021-04-30,M,6,M
3,less_5,Angola,2021-04-30,I,4,I
4,less_5,Angola,2021-04-30,I,0,H
0,5_to_14,Angola,2021-04-30,M,4,M
1,5_to_14,Angola,2021-04-30,M,0,S
2,5_to_14,Angola,2021-04-30,M,9,M
3,5_to_14,Angola,2021-04-30,M,6,M
4,5_to_14,Angola,2021-04-30,M,13,M
5,5_to_14,Angola,2021-04-30,M,0,S
6,5_to_14,Angola,2021-04-30,M,8,M
7,5_to_14,Angola,2021-04-30,M,24,M
8,5_to_14,Angola,2021-04-30,S,5,S
0,15_to_24,Angola,2021-04-30,M,6,M
1,15_to_24,Angola,2021-04-30,M,3,M
2,15_to_24,Angola,2021-04-30,M,8,M
3,15_to_24,Angola,2021-04-30,M,15,M
4,15_to_24,Angola,2021-04-30,M,21,M
5,15_to_24,Angola,2021-04-30,M,9,M
0,25_to_64,Angola,2021-04-30,M,22,M
1,25_to_64,Angola,2021-04-30,M,9,M
2,25_to_64,Angola,2021-04-30,M,23,M
3,25_to_64,Angola,2021-04-30,M,21,M
4,25_to_64,Angola,2021-04-30,D,0,D
5,25_to_64,Angola,2021-04-30,M,0,S
6,25_to_64,Angola,2021-04-30,M,6,M
7,25_to_64,Angola,2021-04-30,M,24,M
8,25_to_64,Angola,2021-04-30,M,23,M
9,25_to_64,Angola,2021-04-30,M,23,M
0,less_5,Angola,2021-05-01,S,6,S
1,less_5,Angola,2021-05-01,M,4,M
2,less_5,Angola,2021-05-01,M,7,M
3,less_5,Angola,2021-05-01,M,0,I
4,less_5,Angola,2021-05-01,I,1,I
0,5_to_14,Angola,2021-05-01,M,5,M
1,5_to_14,Angola,2021-05-01,M,1,M
2,5_to_14,Angola,2021-05-01,M,10,M
3,5_to_14,Angola,2021-05-01,M,7,M
4,5_to_14,Angola,2021-05-01,M,14,M
5,5_to_14,Angola,2021-05-01,M,1,M
6,5_to_14,Angola,2021-05-01,M,9,M
7,5_to_14,Angola,2021-05-01,M,25,M
8,5_to_14,Angola,2021-05-01,S,6,S
0,15_to_24,Angola,2021-05-01,M,7,M
1,15_to_24,Angola,2021-05-01,M,4,M
2,15_to_24,Angola,2021-05-01,M,9,M
3,15_to_24,Angola,2021-05-01,M,16,M
4,15_to_24,Angola,2021-05-01,M,22,M
5,15_to_24,Angola,2021-05-01,M,10,M
0,25_to_64,Angola,2021-05-01,M,23,M
1,25_to_64,Angola,2021-05-01,M,10,M
2,25_to_64,Angola,2021-05-01,M,24,M
3,25_to_64,Angola,2021-05-01,M,22,M
4,25_to_64,Angola,2021-05-01,D,0,D
5,25_to_64,Angola,2021-05-01,M,1,M
6,25_to_64,Angola,2021-05-01,M,7,M
7,25_to_64,Angola,2021-05-01,M,25,M
8,25_to_64,Angola,2021-05-01,M,24,M
9,25_to_64,Angola,2021-05-01,M,24,M
0,less_5,Angola,2021-05-02,S,7,S
1,less_5,Angola,2021-05-02,M,5,M
2,less_5,Angola,2021-05-02,M,8,M
3,less_5,Angola,2021-05-02,M,1,M
4,less_5,Angola,2021-05-02,I,2,I
0,5_to_14,Angola,2021-05-02,M,6,M
1,5_to_14,Angola,2021-05-02,M,2,M
2,5_to_14,Angola,2021-05-02,M,11,M
3,5_to_14,Angola,2021-05-02,M,8,M
4,5_to_14,Angola,2021-05-02,M,15,M
5,5_to_14,Angola,2021-05-02,M,2,M
6,5_to_14,Angola,2021-05-02,M,10,M
7,5_to_14,Angola,2021-05-02,M,26,M
8,5_to_14,Angola,2021-05-02,S,7,S
0,15_to_24,Angola,2021-05-02,M,8,M
1,15_to_24,Angola,2021-05-02,M,5,M
2,15_to_24,Angola,2021-05-02,M,10,M
3,15_to_24,Angola,2021-05-02,M,17,M
4,15_to_24,Angola,2021-05-02,M,23,M
5,15_to_24,Angola,2021-05-02,M,11,M
0,25_to_64,Angola,2021-05-02,M,24,M
1,25_to_64,Angola,2021-05-02,M,11,M
2,25_to_64,Angola,2021-05-02,M,25,M
3,25_to_64,Angola,2021-05-02,M,23,M
4,25_to_64,Angola,2021-05-02,D,0,D
5,25_to_64,Angola,2021-05-02,M,2,M
6,25_to_64,Angola,2021-05-02,M,8,M
7,25_to_64,Angola,2021-05-02,M,26,M
8,25_to_64,Angola,2021-05-02,M,25,M
9,25_to_64,Angola,2021-05-02,M,25,M
0,less_5,Angola,2021-05-03,S,8,S
1,less_5,Angola,2021-05-03,M,6,M
2,less_5,Angola,2021-05-03,M,9,M
3,less_5,Angola,2021-05-03,M,2,M
4,less_5,Angola,2021-05-03,I,3,I
0,5_to_14,Angola,2021-05-03,M,7,M
1,5_to_14,Angola,2021-05-03,M,3,M
2,5_to_14,Angola,2021-05-03,M,12,M
3,5_to_14,Angola,2021-05-03,M,9,M
4,5_to_14,Angola,2021-05-03,M,16,M
5,5_to_14,Angola,2021-05-03,M,3,M
6,5_to_14,Angola,2021-05-03,M,11,M
7,5_to_14,Angola,2021-05-03,M,27,M
8,5_to_14,Angola,2021-05-03,S,8,S
0,15_to_24,Angola,2021-05-03,M,9,M
1,15_to_24,Angola,2021-05-03,M,6,M
2,15_to_24,Angola,2021-05-03,M,11,M
3,15_to_24,Angola,2021-05-03,M,18,M
4,15_to_24,Angola,2021-05-03,M,24,M
5,15_to_24,Angola,2021-05-03,M,12,M
0,25_to_64,Angola,2021-05-03,M,25,M
1,25_to_64,Angola,2021-05-03,M,12,M
2,25_to_64,Angola,2021-05-03,M,26,M
3,25_to_64,Angola,2021-05-03,M,24,M
4,25_to_64,Angola,2021-05-03,D,0,D
5,25_to_64,Angola,2021-05-03,M,3,M
6,25_to_64,Angola,2021-05-03,M,9,M
7,25_to_64,Angola,2021-05-03,M,27,M
8,25_to_64,Angola,2021-05-03,M,26,M
9,25_to_64,Angola,2021-05-03,M,26,M
0,less_5,Angola,2021-05-04,S,9,S
1,less_5,Angola,2021-05-04,M,7,M
2,less_5,Angola,2021-05-04,M,10,M
3,less_5,Angola,2021-05-04,M,3,M
4,less_5,Angola,2021-05-04,I,4,I
0,5_to_14,Angola,2021-05-04,M,8,M
1,5_to_14,Angola,2021-05-04,M,4,M
2,5_to_14,Angola,2021-05-04,M,13,M
3,5_to_14,Angola,2021-05-04,M,10,M
4,5_to_14,Angola,2021-05-04,M,17,M
5,5_to_14,Angola,2021-05-04,M,4,M
6,5_to_14,Angola,2021-05-04,M,12,M
7,5_to_14,Angola,2021-05-04,M,28,M
8,5_to_14,Angola,2021-05-04,S,9,S
0,15_to_24,Angola,2021-05-04,M,10,M
1,15_to_24,Angola,2021-05-04,M,7,M
2,15_to_24,Angola,2021-05-04,M,12,M
3,15_to_24,Angola,2021-05-04,M,19,M
4,15_to_24,Angola,2021-05-04,M,25,M
5,15_to_24,Angola,2021-05-04,M,13,M
0,25_to_64,Angola,2021-05-04,M,26,M
1,25_to_64,Angola,2021-05-04,M,13,M
2,25_to_64,Angola,2021-05-04,M,27,M
3,25_to_64,Angola,2021-05-04,M,25,M
4,25_to_64,Angola,2021-05-04,D,0,D
5,25_to_64,Angola,2021-05-04,M,4,M
6,25_to_64,Angola,2021-05-04,M,10,M
7,25_to_64,Angola,2021-05-04,M,28,M
8,25_to_64,Angola,2021-05-04,M,27,M
9,25_to_64,Angola,2021-05-04,M,27,M
0,less_5,Angola,2021-05-05,S,10,S
1,less_5,Angola,2021-05-05,M,8,M
2,less_5,Angola,2021-05-05,M,11,M
3,less_5,Angola,2021-05-05,M,4,M
4,less_5,Angola,2021-05-05,S,0,I
0,5_to_14,Angola,2021-05-05,M,9,M
1,5_to_14,Angola,2021-05-05,M,5,M
2,5_to_14,Angola,2021-05-05,M,14,M
3,5_to_14,Angola,2021-05-05,M,11,M
4,5_to_14,Angola,2021-05-05,M,18,M
5,5_to_14,Angola,2021-05-05,M,5,M
6,5_to_14,Angola,2021-05-05,M,13,M
7,5_to_14,Angola,2021-05-05,M,29,M
8,5_to_14,Angola,2021-05-05,S,10,S
0,15_to_24,Angola,2021-05-05,M,11,M
1,15_to_24,Angola,2021-05-05,M,8,M
2,15_to_24,Angola,2021-05-05,M,13,M
3,15_to_24,Angola,2021-05-05,M,20,M
4,15_to_24,Angola,2021-05-05,M,26,M
5,15_to_24,Angola,2021-05-05,M,14,M
0,25_to_64,Angola,2021-05-05,M,27,M
1,25_to_64,Angola,2021-05-05,M,14,M
2,25_to_64,Angola,2021-05-05,M,28,M
3,25_to_64,Angola,2021-05-05,M,26,M
4,25_to_64,Angola,2021-05-05,D,0,D
5,25_to_64,Angola,2021-05-05,M,5,M
6,25_to_64,Angola,2021-05-05,M,11,M
7,25_to_64,Angola,2021-05-05,M,29,M
8,25_to_64,Angola,2021-05-05,M,28,M
9,25_to_64,Angola,2021-05-05,M,28,M
0,less_5,Angola,2021-05-06,S,11,S
1,less_5,Angola,2021-05-06,M,9,M
2,less_5,Angola,2021-05-06,M,12,M
3,less_5,Angola,2021-05-06,M,5,M
4,less_5,Angola,2021-05-06,S,1,S
0,5_to_14,Angola,2021-05-06,M,10,M
1,5_to_14,Angola,2021-05-06,M,6,M
2,5_to_14,Angola,2021-05-06,M,15,M
3,5_to_14,Angola,2021-05-06,M,12,M
4,5_to_14,Angola,2021-05-06,M,19,M
5,5_to_14,Angola,2021-05-06,M,6,M
6,5_to_14,Angola,2021-05-06,M,14,M
7,5_to_14,Angola,2021-05-06,M,30,M
8,5_to_14,Angola,2021-05-06,S,11,S
0,15_to_24,Angola,2021-05-06,M,12,M
1,15_to_24,Angola,2021-05-06,M,9,M
2,15_to_24,Angola,2021-05-06,M,14,M
3,15_to_24,Angola,2021-05-06,M,21,M
4,15_to_24,Angola,2021-05-06,M,27,M
5,15_to_24,Angola,2021-05-06,M,15,M
0,25_to_64,Angola,2021-05-06,M,28,M
1,25_to_64,Angola,2021-05-06,M,15,M
2,25_to_64,Angola,2021-05-06,M,29,M
3,25_to_64,Angola,2021-05-06,M,27,M
4,25_to_64,Angola,2021-05-06,D,0,D
5,25_to_64,Angola,2021-05-06,M,6,M
6,25_to_64,Angola,2021-05-06,M,12,M
7,25_to_64,Angola,2021-05-06,M,30,M
8,25_to_64,Angola,2021-05-06,M,29,M
9,25_to_64,Angola,2021-05-06,M,29,M
0,less_5,Angola,2021-05-07,S,12,S
1,less_5,Angola,2021-05-07,M,10,M
2,less_5,Angola,2021-05-07,M,13,M
3,less_5,Angola,2021-05-07,M,6,M
4,less_5,Angola,2021-05-07,S,2,S
0,5_to_14,Angola,2021-05-07,M,11,M
1,5_to_14,Angola,2021-05-07,M,7,M
2,5_to_14,Angola,2021-05-07,M,16,M
3,5_to_14,Angola,2021-05-07,M,13,M
4,5_to_14,Angola,2021-05-07,M,20,M
5,5_to_14,Angola,2021-05-07,M,7,M
6,5_to_14,Angola,2021-05-07,M,15,M
7,5_to_14,Angola,2021-05-07,M,31,M
8,5_to_14,Angola,2021-05-07,S,12,S
0,15_to_24,Angola,2021-05-07,M,13,M
1,15_to_24,Angola,2021-05-07,M,10,M
2,15_to_24,Angola,2021-05-07,M,15,M
3,15_to_24,Angola,2021-05-07,M,22,M
4,15_to_24,Angola,2021-05-07,M,28,M
5,15_to_24,Angola,2021-05-07,M,16,M
0,25_to_64,Angola,2021-05-07,M,29,M
1,25_to_64,Angola,2021-05-07,M,16,M
2,25_to_64,Angola,2021-05-07,M,30,M
3,25_to_64,Angola,2021-05-07,M,28,M
4,25_to_64,Angola,2021-05-07,D,0,D
5,25_to_64,Angola,2021-05-07,M,7,M
6,25_to_64,Angola,2021-05-07,M,13,M
7,25_to_64,Angola,2021-05-07,M,31,M
8,25_to_64,Angola,2021-05-07,M,30,M
9,25_to_64,Angola,2021-05-07,M,30,M
0,less_5,Angola,2021-05-08,S,13,S
1,less_5,Angola,2021-05-08,M,11,M
2,less_5,Angola,2021-05-08,M,14,M
3,less_5,Angola,2021-05-08,M,7,M
4,less_5,Angola,2021-05-08,S,3,S
0,5_to_14,Angola,2021-05-08,M,12,M
1,5_to_14,Angola,2021-05-08,M,8,M
2,5_to_14,Angola,2021-05-08,M,17,M
3,5_to_14,Angola,2021-05-08,M,14,M
4,5_to_14,Angola,2021-05-08,M,21,M
5,5_to_14,Angola,2021-05-08,M,8,M
6,5_to_14,Angola,2021-05-08,M,16,M
7,5_to_14,Angola,2021-05-08,M,32,M
8,5_to_14,Angola,2021-05-08,S,13,S
0,15_to_24,Angola,2021-05-08,M,14,M
1,15_to_24,Angola,2021-05-08,M,11,M
2,15_to_24,Angola,2021-05-08,M,16,M
3,15_to_24,Angola,2021-05-08,M,23,M
4,15_to_24,Angola,2021-05-08,M,29,M
5,15_to_24,Angola,2021-05-08,M,17,M
0,25_to_64,Angola,2021-05-08,M,30,M
